Title:The NANOGrav 11yr Data Set: Limits on Supermassive Black Hole Binaries in Galaxies within 500Mpc
Authors: Arzoumanian et al. Corresponding author: Maria Charisi [maria.charisi[at]nanograv.org]
Table: 2MRS galaxy catalog with estimates of the SMBH mass and distance, along with the GW strain upper limit towards the direction of each galaxy.
================================================================================
Byte-by-byte Description of file: datafile.txt
--------------------------------------------------------------------------------
   Bytes Format Units       Label            Explanations
--------------------------------------------------------------------------------
   1- 16 A16    ---         Name             Source Name
  17- 21 F5.2   Mpc         Dist             Galaxy Distance in Mpc
  22- 24 F3.2   [solMass]   BHMassfbulge1    SMBH mass assuming fbulge=1
  25- 27 F3.2   [solMass]   BHMassfbulge031  SMBH mass assuming fbulge=0.31
  28- 30 F3.2   [solMass] e_BHMassfbulge1    SMBH mass uncertainty
00574891+3021083 70.26 9.14 9.14 0.44 4.67e-15 2 3
13185991-4754311 43.45 8.09 8.09 0.39 3.28e-15 1 3
20342056-3158512 31.92 7.82 7.82 0.44 2.08e-15 1 4
11405873+1128160 17.06 7.32 7.32 0.45 4.25e-15 1 4
10195499+4532588 14.19 7.21 7.21 0.45 5.72e-15 1 4
20204964-4814206 45.99 9.12 9.12 0.43 2.32e-15 3 4
07270405+8010410 35.81 7.31 7.31 0.43 5.41e-15 1 3
11332117+4701447 14.45 7.23 7.23 0.44 4.57e-15 1 4
11183613+5759597 32.21 8.50 8.50 0.38 4.77e-15 1 3
09212749-1154341 25.00 8.51 8.51 0.43 7.39e-15 1 4
22372452+2347540 23.01 7.33 7.33 0.38 2.80e-15 1 3
22083427-5726331 20.32 7.38 7.38 0.44 2.92e-15 1 4
01325190-0701535 23.23 7.77 7.77 0.38 5.17e-15 1 3
10182488+2153383 35.97 8.32 8.32 0.39 6.20e-15 1 3
10511624+2758298 27.54 8.77 8.77 0.39 5.40e-15 1 3
05521140-0727222 34.64 8.94 8.94 0.43 1.22e-14 3 3
22020846-3159233 38.10 8.93 8.93 0.38 2.37e-15 2 3
21524246-4815142 26.17 8.08 8.08 0.38 2.52e-15 1 3
08185834+5748111 13.49 7.15 7.15 0.08 6.17e-15 1 1
12500394-4122554 40.92 8.88 8.88 0.39 3.31e-15 1 3
00524236-3112209 25.00 7.55 7.55 0.45 3.84e-15 1 4
12060860+4934563 21.88 7.40 7.40 0.43 3.78e-15 1 4
11524945+4407146 12.45 7.06 7.06 0.44 4.37e-15 2 4
12290301+1311018 21.18 7.75 7.75 0.40 3.66e-15 1 3
03033475+4623107 38.20 8.13 8.13 0.44 6.85e-15 1 4
23201452+0812226 58.88 9.41 9.41 0.10 3.15e-15 1 1
12434262+1623362 30.47 7.74 7.74 0.45 3.77e-15 1 4
18562965-5418210 30.33 8.52 8.52 0.38 2.16e-15 1 3
05470188-3415021 12.94 7.00 7.00 0.44 8.39e-15 1 4
04273810-5501401 16.45 8.05 8.05 0.39 5.43e-15 1 3
09241854+3430481 30.05 8.17 8.17 0.38 6.79e-15 3 3
09500818-7355199 23.89 7.60 7.60 0.44 4.11e-15 3 4
12172965+3748255  4.99 6.06 6.06 0.43 4.17e-15 1 4
15181355-2405526 31.04 8.47 8.47 0.37 2.69e-15 1 3
07581500-4951050 14.52 6.90 6.90 0.42 6.23e-15 1 4
01594262-0557509 21.58 7.50 7.50 0.43 6.70e-15 1 4
03164489+8047358 34.83 8.56 8.56 0.44 4.93e-15 3 3
09282648-6048064 29.69 8.66 8.13 0.44 4.79e-15 2 5
23204252+0813014 49.89 9.08 9.08 0.41 3.15e-15 1 3
06205573-0829441 11.22 6.99 6.99 0.47 1.19e-14 1 4
19151617-5407569 40.25 8.10 8.10 0.42 2.24e-15 2 4
10275128-4354135 38.49 7.80 7.80 0.45 4.67e-15 2 4
04313985-0505099 63.77 10.23 10.23 0.04 1.04e-14 2 1
13575425-2918566 33.57 7.01 7.01 0.45 2.69e-15 1 3
03364623-3559573 17.06 7.66 7.66 0.43 7.43e-15 1 3
19451516-5420389 28.84 8.18 8.18 0.43 2.24e-15 1 3
12292799+0845006 20.79 8.28 8.28 0.46 3.66e-15 2 4
06054236-8637553 30.19 8.11 8.11 0.44 3.66e-15 1 4
06215050+0021581 39.66 8.99 8.46 0.44 1.20e-14 3 5
11585222+4243206 12.45 6.92 6.92 0.44 4.37e-15 2 4
04565634-0451566 44.46 8.79 8.79 0.38 1.14e-14 1 3
10004083-3139519 39.33 8.39 8.39 0.40 5.09e-15 2 3
12254682+1239434 19.40 6.94 6.94 0.01 3.66e-15 1 1
12500736+7252281 28.15 8.03 8.03 0.44 4.29e-15 3 4
12162731-4319274 23.66 7.49 7.49 0.43 3.51e-15 1 4
04143654-5603389 17.00 8.07 8.07 0.43 5.43e-15 2 4
12393949-0520391 49.83 6.88 6.88 0.09 3.37e-15 3 2
11165896+1808547 24.20 8.67 8.67 0.09 4.58e-15 1 1
15183652-2404069 36.97 8.46 8.46 0.38 2.69e-15 1 3
00470855-2045374  3.77 5.95 5.95 0.44 3.76e-15 1 4
14182570+3629372 51.05 8.92 8.92 0.38 3.04e-15 2 3
03462726-0358075 56.35 9.51 9.51 0.37 8.97e-15 2 3
10001412-1938113 58.23 9.57 9.57 0.02 5.15e-15 2 1
09590864-3413307 37.32 8.85 8.85 0.44 5.64e-15 1 4
04412822-0251289 18.71 7.40 7.40 0.43 1.04e-14 1 4
13490531-3017452 62.80 9.27 9.27 0.39 2.69e-15 1 3
03320302-2049089 27.66 7.73 7.73 0.43 8.06e-15 1 4
12433254+1134568 17.45 7.29 7.29 0.43 3.77e-15 1 4
14592411-1637265 52.37 9.09 9.09 0.39 2.58e-15 3 3
10302648-3521343 42.20 8.94 8.94 0.38 4.82e-15 2 3
08470542-3345507 30.14 7.92 7.92 0.44 6.44e-15 2 4
12040383+3153449 15.77 6.39 6.39 0.41 4.17e-15 1 3
13125184-4305462 44.67 8.91 8.91 0.38 3.31e-15 1 3
03520081-8349503 29.65 7.53 7.53 0.44 3.38e-15 1 4
22004125+1744172 26.91 6.97 6.97 0.39 2.63e-15 1 3
13141365-4257404 43.65 8.48 8.48 0.44 3.31e-15 1 4
14211309-4617524 34.61 7.83 7.83 0.45 2.87e-15 3 4
11470456-1651167 30.15 7.73 7.73 0.44 4.04e-15 3 4
12161173+4753000 21.77 7.75 7.75 0.42 3.78e-15 1 4
14131490-0312272 38.50 8.31 8.31 0.43 2.71e-15 3 4
19434067+5606339 73.10 8.70 8.70 0.45 3.00e-15 1 4
12580782-4615511 28.57 7.63 7.63 0.43 3.28e-15 1 4
06120963-2148212 37.71 8.32 8.32 0.44 1.06e-14 2 4
15383977+5921212 43.24 8.79 8.79 0.38 3.34e-15 1 3
13561200+0500520 14.58 7.11 7.11 0.44 2.86e-15 1 4
22132171-4601036 26.37 8.46 8.46 0.45 2.52e-15 2 4
15494955-2923124 40.63 7.83 7.83 0.44 2.68e-15 3 4
12265062+0935028 16.00 7.51 7.51 0.37 3.66e-15 1 3
12543570-1234070 77.42 9.49 9.49 0.38 3.49e-15 3 3
03384485-4406022 20.51 7.52 7.52 0.38 6.53e-15 1 3
12443197+1111259 17.86 8.26 8.26 0.38 3.77e-15 1 3
03501487+7005409 21.21 8.31 7.78 0.42 6.01e-15 2 5
12411328+1009208 13.67 7.90 7.90 0.43 3.77e-15 3 3
18471814-6319521 77.61 9.15 9.15 0.38 2.45e-15 1 3
02431504+3225300 67.42 9.33 9.33 0.39 6.48e-15 2 3
14422392-1715114 40.18 8.18 8.18 0.42 2.66e-15 1 3
10300065-3519318 37.84 8.85 8.85 0.43 4.82e-15 1 4
12232794+4659379 15.06 7.89 7.89 0.46 3.78e-15 1 4
12424743+1126328 18.36 7.27 7.27 0.38 3.77e-15 1 3
11200379+1821244 24.55 7.61 7.61 0.37 4.58e-15 1 3
16351411-5804481 47.74 8.31 8.31 0.45 2.64e-15 3 4
14391104+0521489 33.59 8.72 8.72 0.44 2.49e-15 3 4
16154609-6055071 72.65 9.16 9.16 0.39 2.64e-15 2 3
03351659-3513345 21.98 8.77 8.77 0.04 7.43e-15 1 1
03450290-1815577 22.85 8.50 8.50 0.40 8.73e-15 2 3
12525080-4239358 40.92 9.15 9.15 0.03 3.31e-15 3 1
13324060-7750408 49.57 8.58 8.58 0.43 3.15e-15 3 4
11250247-0947434 28.97 7.71 7.71 0.43 4.42e-15 1 4
18450633-6217502 11.53 7.29 7.29 0.40 2.21e-15 1 3
13174267-3206061 36.64 8.07 8.07 0.38 3.02e-15 1 3
15134569-1416112 32.96 7.91 7.91 0.44 2.58e-15 1 4
03421942-3523337 21.38 7.91 7.91 0.39 7.43e-15 1 3
14064045-5521265 68.96 8.98 8.98 0.43 2.81e-15 3 4
12535295-3942516 34.67 8.53 8.53 0.38 3.31e-15 1 3
12092978+4341071 17.14 8.01 8.01 0.43 3.82e-15 1 4
12153426-3537470 36.81 8.01 8.01 0.42 3.75e-15 1 4
09161974-2337596 47.64 8.11 8.11 0.44 7.21e-15 1 3
18194636+7434062 22.38 7.44 7.44 0.45 3.56e-15 1 4
11032376-2305124 13.36 7.03 7.03 0.45 4.55e-15 1 4
16150386-6054261 72.65 9.69 9.69 0.39 2.64e-15 2 3
09313661-1644051 37.86 8.28 8.28 0.44 6.78e-15 3 4
13193162-1239252 44.05 8.90 8.90 0.23 2.97e-15 2 1
06474618+7428546 60.80 9.21 9.21 0.39 6.04e-15 1 3
21163238-4821490 27.92 8.66 8.66 0.40 2.36e-15 1 3
09183669-3800363 43.08 -9.00 -9.00 -9.00 5.26e-15 3 6
15164322+5524332 53.31 7.54 7.54 0.42 3.40e-15 2 3
12153917+3619368  3.15 5.08 5.08 0.45 4.17e-15 1 4
11460646-5623280 35.15 7.99 7.99 0.44 3.83e-15 3 4
12255562+1812501 20.79 7.42 7.42 0.45 3.63e-15 2 4
18471884+4533023 29.10 8.13 8.13 0.38 2.65e-15 1 3
10022902-3140385 39.33 8.43 8.43 0.41 5.09e-15 2 3
13251856-2108030 25.49 6.93 6.93 0.43 2.95e-15 2 3
14405639-0019054 29.10 6.72 6.72 0.40 2.70e-15 1 3
14182731-4323177 12.88 6.85 6.85 0.43 2.81e-15 1 4
22354623-2603008 17.95 7.13 7.13 0.44 2.51e-15 1 4
22474750-2218434 38.20 7.65 7.65 0.42 2.63e-15 1 3
03023758-2252017 23.34 7.56 7.56 0.43 7.39e-15 1 4
04304545+0051491 51.72 8.07 8.07 0.41 1.18e-14 2 3
12405519-4058350 35.15 7.89 7.89 0.43 3.51e-15 1 4
02113142+7046204 48.94 9.19 9.19 0.44 5.39e-15 2 4
02220100+3315579 53.63 8.53 8.53 0.39 5.94e-15 3 3
13094065-0750002 26.54 7.64 7.64 0.44 3.12e-15 1 4
03360393-3526282 18.96 7.24 7.24 0.37 7.43e-15 1 3
11074851-4631339 10.43 6.66 6.66 0.45 4.50e-15 1 4
23045666+1219223 39.44 7.95 7.95 0.42 3.16e-15 1 4
05223444-1129583 38.63 8.01 8.01 0.45 1.00e-14 3 4
12184304+6553531 40.95 8.06 8.06 0.43 4.28e-15 3 4
04122834+2742065 55.93 9.31 9.31 0.43 8.47e-15 2 4
23144385+0432020 34.04 7.71 7.71 0.45 3.15e-15 1 4
16510681-5859364 30.24 7.78 7.78 0.45 2.48e-15 3 4
09175290-2221168  9.38 6.75 6.75 0.45 6.78e-15 1 4
16535337-5846408 39.28 9.65 9.65 0.43 2.48e-15 2 3
02542739+4134467 73.95 9.52 9.52 0.40 6.23e-15 2 3
11002394+2858293 13.49 7.06 7.06 0.44 5.40e-15 1 4
22055480-5007094 48.52 9.02 9.02 0.43 2.52e-15 1 4
18221738-8524074 40.38 8.88 8.88 0.44 3.17e-15 3 4
14155467-4806535 63.24 9.54 9.54 0.04 2.87e-15 2 1
15393708+5919550 56.49 8.42 8.42 0.45 3.34e-15 1 4
14294038+0314003 28.45 7.96 7.96 0.39 2.70e-15 1 3
09295846-6210599 40.22 8.50 8.50 0.40 4.79e-15 2 3
11031119+2758207 31.46 8.02 8.02 0.45 5.40e-15 3 4
15070767+0132394 46.87 8.27 8.27 0.46 2.72e-15 3 4
13041314-0533058 16.53 6.63 6.63 0.42 3.12e-15 2 3
03194823+4130420 66.99 8.97 8.97 0.40 7.02e-15 1 3
11540670-3952015 54.02 8.46 8.46 0.46 4.02e-15 3 4
23005996+3008412 12.94 7.75 7.75 0.44 3.09e-15 1 4
01562095+0537437 73.90 9.24 9.24 0.39 6.11e-15 2 3
23585980-5527301 52.23 8.97 8.97 0.40 3.10e-15 1 3
23155750+0641149 63.39 8.95 8.95 0.40 3.15e-15 1 3
12543777+4631521 23.35 6.52 6.52 0.40 3.63e-15 3 3
14320558+5755171 37.32 7.82 7.82 0.43 3.53e-15 1 4
12513184-2627077 40.36 8.98 8.98 0.40 3.36e-15 1 3
08184597-2522111 25.11 8.36 8.36 0.44 8.30e-15 1 4
12153937+1354053 17.70 7.16 7.16 0.44 4.04e-15 1 4
15215656+0504139 32.35 7.77 7.77 0.44 2.38e-15 3 4
20165648-7046057 59.43 8.43 8.43 0.44 2.63e-15 2 4
10364282-2731420 45.07 8.22 8.22 0.40 5.05e-15 1 3
03060302-1536405 38.90 8.70 8.70 0.39 7.37e-15 1 3
18565595-5432435 40.19 8.83 8.83 0.44 2.16e-15 2 4
22472215-6503305 49.87 9.00 9.00 0.45 3.18e-15 2 4
22580180-3344319 25.59 7.52 7.52 0.44 2.62e-15 1 4
06444911-2738189 28.70 7.72 7.72 0.46 9.35e-15 1 4
10361626+3719285 30.76 7.58 7.58 0.43 5.73e-15 1 4
10290147-4439244 38.49 8.03 8.03 0.45 4.50e-15 2 4
11210294+5310099 20.68 7.49 7.49 0.42 4.45e-15 2 4
03405685-2233520 24.55 8.33 8.33 0.45 7.92e-15 1 4
18115122+1458542 44.87 8.00 8.00 0.45 2.20e-15 1 4
22020189-3152116 38.10 8.16 8.16 0.38 2.37e-15 2 3
13542423-4830454 50.06 7.81 7.81 0.43 2.87e-15 2 3
10285358-3536199 34.83 9.12 9.12 0.39 4.82e-15 1 3
20435731-8000029 43.74 8.75 8.75 0.41 2.87e-15 3 3
23385709-1257396 32.81 7.82 7.82 0.44 3.12e-15 1 4
23512488+2006425 60.27 8.41 8.41 0.44 3.34e-15 2 4
10315208-3451133 42.20 8.08 8.08 0.45 4.82e-15 2 4
10433303-3624385 43.05 8.30 8.30 0.44 4.82e-15 2 4
04232710+7517441 21.98 7.46 7.46 0.45 5.42e-15 1 4
08572051+0255171 73.45 8.86 8.86 0.43 8.90e-15 1 4
12521331-2950262 53.16 8.62 8.62 0.43 3.02e-15 3 3
17514880+2304190 61.41 9.36 9.36 0.39 2.18e-15 2 3
12301743+1219428 17.61 7.54 7.54 0.37 3.66e-15 1 3
21362886-5433263  8.91 6.57 6.57 0.43 2.77e-15 1 4
13005972-1430492 39.83 8.00 8.00 0.42 3.49e-15 2 4
00035889+2045084 31.48 7.60 7.60 0.44 3.65e-15 1 4
12193058+1452397 17.79 8.27 8.27 0.42 3.63e-15 1 3
03320341+6822062 22.80 8.43 7.89 0.43 6.01e-15 1 5
03482713-1623345 22.85 8.47 8.47 0.38 8.73e-15 2 3
09364485-2107411 33.42 7.84 7.84 0.44 6.78e-15 1 4
13470039+6058229 28.05 8.53 8.53 0.38 3.66e-15 1 3
09511543-3245092 42.85 8.35 8.35 0.43 5.64e-15 1 4
11464650-2755198 24.43 8.30 8.30 0.44 4.31e-15 1 4
12173678+2936288 12.45 7.64 7.64 0.44 3.74e-15 2 4
22153950+3717554 84.44 9.59 9.59 0.44 2.97e-15 2 4
06162209-2122217 37.71 7.90 7.90 0.43 1.06e-14 2 4
07211999-6900054 22.69 7.68 7.68 0.44 4.08e-15 1 4
19135231-5618356 50.18 8.82 8.82 0.39 2.24e-15 2 3
12233531+1643199 20.79 7.16 7.16 0.38 3.63e-15 2 3
20234488-1919315 43.65 8.67 8.67 0.37 2.15e-15 1 3
15362626-6651350 59.23 8.44 8.44 0.44 2.68e-15 3 4
23331645-4500574 39.80 8.34 8.34 0.45 2.97e-15 1 3
23445923-4254391 42.78 8.87 8.87 0.44 2.99e-15 3 4
09461866-3026148 53.95 8.19 8.19 0.45 5.09e-15 1 4
10420754+1344489 25.00 7.50 7.50 0.44 6.01e-15 1 4
02491961+0805334 45.41 8.96 8.96 0.45 7.44e-15 3 4
12514803-1027172 16.75 7.01 7.01 0.38 3.12e-15 1 3
02392368+0105376 35.26 8.12 8.12 0.43 6.81e-15 3 4
09425425+3150499 18.71 7.10 7.10 0.45 6.79e-15 1 4
01233995+3315222 69.18 9.34 9.34 0.38 4.97e-15 1 3
07163906-3522243 42.14 8.48 8.48 0.40 7.53e-15 2 3
14352967+4844293 38.54 7.81 7.81 0.42 3.11e-15 2 3
14044324+5453334 34.01 8.59 8.59 0.39 3.53e-15 2 3
02434435-2900123 26.06 8.37 8.37 0.44 6.04e-15 1 4
02001493+3125457 72.23 9.48 9.48 0.39 5.56e-15 2 3
12471748-0243391 14.92 6.99 6.99 0.43 3.37e-15 1 3
12213279+1436217 13.93 6.88 6.88 0.45 3.63e-15 1 4
12532917+0210060 17.76 7.44 7.44 0.45 3.32e-15 2 4
15115360-7251339 36.14 7.89 7.89 0.45 3.01e-15 1 4
13561666+4714080 27.92 7.89 7.89 0.44 3.32e-15 1 4
05120333-1541160 23.87 7.34 7.34 0.46 1.00e-14 1 4
03363170-3517425 23.34 7.76 7.76 0.38 7.43e-15 1 3
12363270+1115283 20.79 7.23 7.23 0.45 3.66e-15 2 4
08492189+1904298 61.51 9.05 9.05 0.38 8.95e-15 2 3
01105887+3309072 70.14 9.30 9.30 0.38 4.67e-15 1 3
12430555-4121319 40.54 8.66 8.66 0.40 3.51e-15 1 3
22022161-1854596 39.09 8.76 8.76 0.45 2.43e-15 1 4
01561923+7316580 50.58 8.30 8.30 0.44 4.52e-15 1 4
12440998-4144596 30.62 8.26 8.26 0.38 3.51e-15 1 3
12260756+1306460 15.85 7.00 7.00 0.44 3.66e-15 1 4
01260057-0120424 77.61 8.98 8.98 0.38 5.17e-15 1 3
23185483-4214206 33.27 7.21 7.21 0.45 2.99e-15 1 4
14584622-1916006 49.74 8.91 8.91 0.40 2.58e-15 2 3
11274394+1713266 15.24 6.83 6.83 0.45 4.18e-15 2 4
15141342-4648331  3.39 5.29 5.29 0.43 2.93e-15 1 4
08553474+5844038 17.90 6.68 6.68 0.39 5.89e-15 3 3
13395603-3138247  3.80 6.49 5.96 0.42 2.69e-15 1 5
13392348-3046267 53.21 8.92 8.92 0.38 2.69e-15 1 3
12201769+7522154 28.18 8.99 8.99 0.14 4.29e-15 1 1
20250669-2448339 38.90 7.87 7.87 0.44 2.13e-15 1 4
12474552+1345456 17.14 7.19 7.19 0.46 3.77e-15 1 4
20484256-3759505 41.55 8.25 8.25 0.37 2.19e-15 3 3
12021217+6208142 24.09 7.32 7.32 0.46 3.95e-15 3 4
14080314-3318542 59.98 8.62 8.62 0.44 2.54e-15 1 4
08433809+5012199 50.61 8.41 8.41 0.42 6.34e-15 3 3
14071131+5500054 28.57 8.43 8.43 0.42 3.53e-15 1 4
17102496+7218156 21.84 7.65 7.65 0.39 3.88e-15 2 3
14393515-4501082 40.92 8.06 8.06 0.45 2.81e-15 1 4
12170991+0711299 20.79 7.58 7.58 0.44 3.66e-15 2 4
14401152-0017211 30.20 7.60 7.60 0.45 2.70e-15 2 4
13451913+4142444 36.97 7.74 7.74 0.46 3.24e-15 1 4
11480099-1057432 37.27 7.17 7.17 0.38 4.42e-15 3 3
10592601-6619580 33.76 7.86 7.86 0.45 3.99e-15 3 4
00341548-2748131 25.47 7.46 7.46 0.44 3.46e-15 1 4
09542860-2542123 42.85 8.07 8.07 0.44 6.22e-15 1 4
00403502-1352220 20.70 7.31 7.31 0.44 3.81e-15 1 4
11355732+7032081 43.85 8.03 8.03 0.45 4.77e-15 1 4
01095559-4555523 99.54 9.68 9.68 0.39 4.10e-15 1 3
23180134-0439010 48.45 8.55 8.55 0.39 2.87e-15 3 3
07163775-6220375 36.81 8.15 8.15 0.44 4.91e-15 1 4
04050398+7059476 21.21 7.31 7.31 0.45 6.02e-15 2 4
12373054+0933184 19.05 7.24 7.24 0.42 3.66e-15 1 3
08491187+6013160 34.35 8.04 8.04 0.46 5.89e-15 1 4
23551903+0554571 51.47 8.94 8.94 0.39 3.78e-15 3 3
09431201+3155438 28.87 8.20 8.20 0.42 6.79e-15 3 3
14112938-0502371 49.93 8.46 8.46 0.39 2.71e-15 3 3
10305182-3644130 42.20 8.26 8.26 0.44 4.82e-15 2 4
13035697-1129475 58.16 9.15 9.15 0.43 3.12e-15 3 4
13244558-3740559 32.11 7.39 7.39 0.42 2.94e-15 3 3
09500078-3252578 37.49 8.13 8.13 0.45 5.64e-15 1 4
06483729-6416240 50.16 8.87 8.87 0.39 4.63e-15 2 3
09233020-2309413 37.49 8.04 8.04 0.38 6.78e-15 1 3
15040702+0113117 28.97 7.95 7.95 0.40 2.72e-15 1 3
21354470-6354101 38.54 7.80 7.80 0.45 2.88e-15 1 4
03053091+4250075 37.15 7.89 7.89 0.44 7.02e-15 1 4
12532594-4112103 38.72 8.77 8.77 0.39 3.31e-15 1 3
06535395-4051453 20.22 6.89 6.89 0.43 6.86e-15 3 3
16155013-6048111 72.65 8.56 8.56 0.40 2.64e-15 2 3
11141097+4819061 36.58 7.88 7.88 0.43 4.57e-15 3 4
12292109-2309598 34.83 7.38 7.38 0.40 3.36e-15 1 3
01243507+0347326 32.75 8.58 8.05 0.46 5.14e-15 2 5
21242200-4032159 77.59 9.31 9.31 0.39 2.24e-15 3 3
21504657-7020030 56.12 7.27 7.27 0.43 2.88e-15 3 3
01390652-0730453 31.48 7.96 7.96 0.37 5.17e-15 1 3
10480434-3132000 52.40 8.21 8.21 0.42 4.64e-15 3 4
18275369-7136353 51.69 8.51 8.51 0.42 2.64e-15 2 3
03084441+6539435 35.15 8.76 8.23 0.44 6.01e-15 3 5
12230617+0515017 28.05 6.84 6.84 0.37 3.66e-15 1 3
13000809+2758372 112.19 10.32 10.32 0.33 3.17e-15 1 1
13525331-2829213 63.09 9.68 9.68 0.13 2.69e-15 1 1
23284342-4120005 22.11 7.26 7.26 0.43 2.99e-15 3 4
04303992+0039421 51.72 8.68 8.68 0.38 1.18e-14 2 3
23192114-4215246 18.03 6.61 6.61 0.44 2.99e-15 1 4
23442113+0956025 21.77 6.44 6.44 0.38 3.59e-15 1 3
14263328+5634575 30.47 8.04 8.04 0.40 3.53e-15 1 3
03543892-2030088 23.09 8.19 8.19 0.46 8.64e-15 3 4
10424650-3621090 28.97 7.62 7.62 0.45 4.82e-15 1 4
12121723+1312192 34.51 8.20 8.20 0.37 4.04e-15 1 3
12223853+1148031 14.19 7.14 7.14 0.44 3.66e-15 1 4
16510272-6048313 34.04 8.50 8.50 0.39 2.48e-15 1 3
03421154-2953366 23.34 7.46 7.46 0.45 7.43e-15 1 4
11283132+5833417 48.65 7.59 7.59 0.45 4.77e-15 3 4
18343666+2254347 64.81 8.73 8.73 0.38 2.18e-15 2 3
06500866+6050445 28.28 6.89 6.89 0.02 6.97e-15 3 1
03331709-1339509 26.13 7.78 7.78 0.45 8.73e-15 3 4
05464746-1646574 45.91 8.88 8.88 0.44 1.09e-14 1 4
18415254-6351437 61.94 8.64 8.64 0.38 2.45e-15 1 3
10291339-4407225 38.49 7.85 7.85 0.45 4.67e-15 2 4
03422931-1329174 21.28 7.17 7.17 0.44 8.73e-15 1 4
16590295-6012576 24.11 7.52 7.52 0.43 2.48e-15 3 4
21182151-6345384 46.68 8.07 8.07 0.43 2.88e-15 2 4
02271691+3334439  9.29 6.67 6.67 0.45 5.94e-15 1 4
09112750-1448597 35.57 8.62 8.62 0.44 7.68e-15 3 4
10350824-4341306 50.48 8.19 8.19 0.44 4.60e-15 3 4
01511756+2221286 34.99 7.68 7.68 0.47 5.71e-15 1 4
11032539+1808072 15.24 7.00 7.00 0.45 5.28e-15 2 4
12242831+7531440 29.10 8.18 8.18 0.41 4.29e-15 1 3
04575911+6819249 15.20 6.99 6.99 0.44 7.02e-15 1 4
01032187-0620213 30.67 7.92 7.92 0.39 4.43e-15 3 3
03542842-3558017 21.47 7.30 7.30 0.38 7.43e-15 1 3
01072493+3224452 67.92 9.14 9.14 0.39 4.67e-15 1 3
13010079-3226289 62.80 9.11 9.11 0.38 3.02e-15 1 3
12532731-4844569 62.57 8.65 8.65 0.45 3.28e-15 3 4
14340127-7823148 46.55 8.08 8.08 0.44 3.15e-15 1 4
14461110-0013229 40.00 6.71 6.71 0.41 2.70e-15 1 3
00291506+0251505 57.15 8.55 8.55 0.42 3.73e-15 3 3
13145938-1635251 36.13 8.06 8.06 0.43 3.23e-15 2 4
15273504-6410154 56.08 8.66 8.66 0.41 2.68e-15 3 4
22065017-6418583 41.50 8.13 8.13 0.37 2.88e-15 1 3
12554963-1203192 12.42 7.56 7.56 0.43 3.49e-15 1 4
10365603+2152557 29.14 6.97 6.97 0.43 5.61e-15 3 3
22003292-4323232 41.30 8.74 8.74 0.44 2.52e-15 1 4
23144850-4335597 28.18 7.46 7.46 0.44 2.65e-15 1 4
12571223-1339534 61.09 9.36 9.36 0.40 3.49e-15 1 3
07082054+1846490 37.84 7.76 7.76 0.44 1.03e-14 1 4
15000043+0153285 28.97 7.63 7.63 0.42 2.72e-15 1 4
13312829-3447400 27.54 7.54 7.54 0.46 2.94e-15 1 4
15363164+1636284 39.26 7.89 7.89 0.43 2.29e-15 1 4
07565226+6020577 37.67 8.13 8.13 0.45 6.68e-15 1 4
22374688+2347120 25.82 7.33 7.33 0.43 2.80e-15 1 4
14153422+3613371 51.05 8.15 8.15 0.45 3.04e-15 2 4
11454906+1346000 54.33 8.99 8.99 0.40 4.04e-15 3 3
20182327-4103006 69.81 8.88 8.88 0.42 2.16e-15 1 3
06213275+5907360 45.21 8.81 8.81 0.44 6.97e-15 3 4
10085056-6701510 24.51 8.26 7.73 0.45 3.78e-15 2 5
10363565-2731063 54.95 9.00 9.00 0.37 5.05e-15 1 3
12042705+0153456 91.53 9.13 9.13 0.39 3.87e-15 2 3
08543250-3256149 37.13 8.68 8.14 0.42 6.44e-15 3 5
03392331-3119170 20.99 7.09 7.09 0.44 7.43e-15 1 4
04350397+7315446 65.03 9.33 9.33 0.39 6.02e-15 2 3
16505460-6148452 62.51 9.18 9.18 0.42 2.48e-15 1 4
22153798-4551000 26.37 7.75 7.75 0.44 2.52e-15 2 4
19264973-5457045 51.76 8.18 8.18 0.43 2.24e-15 1 4
21115206-4917013 40.36 8.21 8.21 0.39 2.36e-15 1 3
13135806-4928435 62.57 8.62 8.62 0.45 3.28e-15 3 4
09434109-2028377 36.34 8.04 8.04 0.41 6.22e-15 3 3
10374734-2704524 45.49 8.96 8.96 0.38 5.05e-15 1 3
21183304+2626486 66.67 8.60 8.60 0.24 2.60e-15 3 1
11560744-1953462 20.32 7.14 7.14 0.46 4.04e-15 1 4
12251807+0455300 20.79 8.05 8.05 0.38 3.66e-15 2 3
21050736+6646229 41.75 8.85 8.85 0.44 3.76e-15 2 4
10105213-6638507 24.51 8.24 7.70 0.43 3.78e-15 2 5
13084873-0646392 22.49 7.23 7.23 0.44 3.12e-15 1 4
13142025-4607294 63.39 7.73 7.73 0.40 3.28e-15 2 3
21532023-4752569 25.23 7.44 7.44 0.39 2.52e-15 1 3
08570113-2440255 31.77 8.30 8.30 0.40 7.21e-15 1 3
12382843+0419087 15.34 7.25 7.25 0.44 3.32e-15 1 4
14240759+3451320 63.07 8.63 8.63 0.45 3.04e-15 3 4
14313860-4325060 38.98 7.60 7.60 0.43 2.81e-15 3 4
12233494+0604541 17.38 7.12 7.12 0.40 3.66e-15 1 3
12403684-0507588 39.26 7.76 7.76 0.44 3.37e-15 1 4
